model_name	surgery_id	sex	variable_type	variable	replicate_id	nerve_block	nerve_block_type	anesthetic_plan	anesthetic_plan_justification	ga_airway	ga_technique	neuraxial_type	arterial_line	asa_classification
deepseek	sliding_hip_screw	male	preference	preference_ga	8	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture surgery in this elderly patient with stable CAD and hypertension, and no strong contraindications exist.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	20	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA for hip fractures unless strong contraindications exist; patient has stable CAD and HTN without contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	45	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery and patient has stable CAD/hypertension without contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	45	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA for hip fracture surgery and no patient factors (stable CAD, normal airway) strongly favor neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	32	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture surgery, patient has no strong contraindications to GA, and has significant pain requiring immediate positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	22	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, no strong contraindications to GA, and surgery requires fracture table positioning with potential for significant hemodynamic shifts.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	7	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture, patient has stable CAD and HTN without strong contraindications, and lateral decubitus positioning with posterior approach is better managed with controlled ventilation.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	47	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, supine positioning compatible, and no strong patient factors favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	8	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, patient has no strong contraindications, and procedure requires fracture table positioning which is better tolerated under GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	34	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery and patient has no strong contraindications to general anesthesia; neuraxial not strongly favored given stable CAD and hypertension.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	27	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture surgery and patient has no strong contraindications. Patient has stable CAD and hypertension but no prior PCI/CABG, and is on aspirin which is not a contraindication for GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	10	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery and patient has stable CAD with no strong contraindications to general anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	female	preference	preference_ga	46	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery is general anesthesia unless strong contraindications exist; patient has no airway or medical factors strongly favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	2	strongly_recommend_placement	femoral	strongly_recommend_general	General because institutional preference favors GA for hip fracture surgery, patient has stable CAD/HTN managed medically, and surgery requires supine fracture table positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	35	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery in an elderly patient with stable CAD and hypertension; no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	22	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, no strong contraindications to GA, and patient lacks factors strongly favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	23	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors general anesthesia for hip fracture surgery unless strong contraindications exist; patient has no compelling factors for neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	37	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, supine positioning on fracture table, and percutaneous approach minimize benefits of neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	44	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA for hip fractures without strong contraindications; patient has stable CAD and controlled hypertension, making her a good GA candidate.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	13	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery, patient has stable CAD and hypertension well-controlled, and no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	36	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery in elderly patient with stable CAD; no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	24	recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery in elderly patient with stable CAD and hypertension; no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	10	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery and patient has no contraindications; neuraxial not strongly favored given stable CAD, normal labs, and supine positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	21	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference is for GA over neuraxial for hip fractures unless strong contraindications exist, and patient has no strong factors favoring neuraxial. GA provides reliable anesthesia for fracture table positioning and surgery.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	12	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, no strong contraindications, and patient has stable CAD/HTN on beta-blocker.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	37	recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery, no strong contraindications to GA, and stable CAD/hypertension without active cardiac issues. Supine positioning facilitates airway management.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	49	recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery, no strong patient factors favoring neuraxial, and fracture table positioning makes general more practical.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	37	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA over neuraxial for hip fracture surgery, with no strong patient factors contraindicating GA. Patient has stable CAD and hypertension, but airway exam is favorable and labs are normal.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	36	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors general over neuraxial for hip fractures without strong contraindications. Patient has stable CAD and hypertension but no specific factors strongly favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	1	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, patient has stable CAD and hypertension requiring careful hemodynamic control, and surgery requires fracture table positioning with potential for respiratory compromise.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	22	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fractures, patient has stable CAD with beta-blocker coverage, and no strong contraindications exist.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	25	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery; patient has stable CAD, hypertension, and is on aspirin with no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	26	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors general anesthesia for hip fracture surgery unless strong contraindications exist; patient has stable CAD and hypertension, no strong contraindications to general anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	4	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference and patient has stable CAD/hypertension without contraindications to GA; neuraxial offers no strong advantage.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	14	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors general over neuraxial for hip fracture surgery unless strong patient factors favor neuraxial; no such factors present.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	46	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery in a patient with stable CAD and hypertension, no strong contraindications to GA, and no factors strongly favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	49	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fractures, stable CAD/hypertension managed medically, no contraindications to GA, and fracture table positioning favors airway control.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	14	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture surgery and no strong patient factors contraindicate GA. Patient has acceptable airway exam and stable CAD.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	15	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery; no strong patient factors (stable CAD, good airway) favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	29	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference favors GA for hip fractures, lateral position requires secure airway, and patient has no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	37	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, patient has stable CAD, and surgery requires fracture table positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	40	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA over neuraxial for hip fractures, patient has stable CAD with normal ECG, and no strong contraindications to GA exist.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	50	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fractures is general anesthesia unless strong patient factors favor neuraxial, and this patient has stable CAD and hypertension without contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	48	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery in elderly patient with stable CAD and hypertension; supine positioning facilitates airway management.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	15	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery, lateral decubitus positioning, and no patient factors strongly favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	9	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA over neuraxial for hip fractures, and there are no strong patient factors (normal airway, stable CAD, normal labs) to override this preference.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	40	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery and no strong patient factors favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	39	recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery unless strong contraindications exist; patient has no such contraindications and is stable.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	50	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference, stable CAD, hypertension, fracture table positioning, and surgery duration.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	27	recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference, patient has stable CAD on beta-blocker, and neuraxial offers no strong advantage for this lateral THA approach.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	14	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, patient has no strong contraindications, and surgery requires fracture table positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	16	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery in a patient without strong contraindications to GA. Patient has stable CAD and well-controlled HTN, no major airway concerns.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	6	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, patient has stable CAD on beta-blocker, and fracture table positioning requires airway control.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	26	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fractures, patient has stable CAD and hypertension without contraindications, and supine positioning facilitates airway management.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	30	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery and no patient factors strongly favoring neuraxial anesthesia (normal coagulation, no severe cardiopulmonary disease).	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	5	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture surgery and patient has no strong contraindications. No compelling patient factors for neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	9	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery and patient has stable CAD on beta-blocker with normal airway exam.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	41	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery, no strong contraindications, and lateral decubitus positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	27	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery in an elderly patient with stable CAD and hypertension; no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	32	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fractures, patient has no strong contraindications to GA, and airway exam is favorable.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	male	preference	preference_ga	3	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery favors GA over neuraxial unless strong contraindications exist; patient has stable CAD on beta-blocker and no absolute contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	28	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery is general anesthesia unless strong patient factors favor neuraxial. Patient has stable CAD and no significant contraindications to GA. Procedure is percutaneous but requires fracture table positioning, which may be prolonged.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	18	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, no strong contraindications to GA, and patient has stable CAD on beta-blocker with well-controlled hypertension.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	8	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery; patient has no strong contraindications to GA. No compelling patient factors to override preference.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	28	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference is for GA over neuraxial for hip fracture surgery unless strong patient factors favor neuraxial; this patient has no such factors and has stable CAD/HTN on beta-blocker.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	20	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery and patient has no strong contraindications to general anesthesia or compelling factors favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	16	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fractures, supine positioning, and no strong patient factors favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	41	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference favors GA over neuraxial for hip fracture surgery in absence of strong patient factors favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	3	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for GA over neuraxial in hip fractures unless strong contraindications, and patient has stable CAD on beta-blocker with no strong factors favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	30	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, no strong contraindications to GA, and patient has stable CAD on beta-blocker with normal airway exam.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	42	recommend_placement	suprainguinal_FICB	recommend_general	General because institution prefers GA for hip fractures, patient has stable CAD/HTN without strong neuraxial indication, and lateral positioning may be challenging under neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	male	preference	preference_ga	4	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery in absence of strong contraindications; patient has stable CAD and hypertension but no strong contraindication to GA; neuraxial not strongly favored.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	35	recommend_placement	femoral	recommend_general	General because institutional preference favors GA for hip fractures, and patient has stable CAD and hypertension with no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	13	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fractures unless strong contraindications exist; patient has no airway predictors of difficulty and stable CAD.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	31	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for GA in hip fracture; patient has no strong contraindications to GA and has controlled CAD/HTN. Airway is favorable.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	43	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery without patient factors strongly favoring neuraxial. Patient has stable CAD, normal labs, and unremarkable airway exam.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	12	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture surgery and patient has no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	41	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fractures, surgery requires fracture table positioning, no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	29	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery unless strong contraindications exist; no such contraindications present in this stable patient.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	female	preference	preference_ga	3	recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery, patient has stable CAD and hypertension managed on beta-blocker, and procedure is percutaneous with expected brief duration.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	35	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fractures, patient has stable CAD and hypertension, and percutaneous approach minimizes surgical duration/bleeding.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	38	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors general over neuraxial for hip fracture surgery, and no strong patient contraindications exist.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	10	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference, fracture table positioning, and stable CAD/hypertension; neuraxial avoided due to full anticoagulation from aspirin.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	25	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, no strong patient factors favoring neuraxial, and patient has stable CAD on beta-blocker.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	44	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery, lateral decubitus positioning, and no strong patient factors favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	20	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, and patient has stable CAD, hypertension, and is on aspirin without strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	11	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery, no strong contraindications, and need for controlled airway with fracture table positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	11	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery; no strong patient factors favoring neuraxial; stable CAD and hypertension well-controlled.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	18	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference, supine positioning, percutaneous approach, and no strong contraindications; neuraxial risks hemodynamic instability in elderly with CAD/hypertension.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	31	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, patient has stable CAD and hypertension well-controlled on beta-blocker, and no strong contraindications to general anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	32	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, no strong patient factors favoring neuraxial, stable CAD/HTN, and lateral position with Hardinge approach.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	24	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors general anesthesia for hip fractures absent strong contraindications. Patient has no airway predictors of difficulty and stable CAD.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	47	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery in elderly patient with stable CAD and hypertension; provides controlled hemodynamics and airway during supine fracture table positioning.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	45	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fractures, no strong contraindications, and need for airway control during prolonged supine positioning on fracture table.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	6	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA for hip fractures unless strong neuraxial indications exist. Patient has no airway contraindications, is on aspirin, and has stable CAD without strong neuraxial benefits outweighing institutional protocol.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	40	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA for hip fracture surgery, patient has stable CAD and hypertension, and procedure requires supine fracture table positioning with potential for significant blood loss and hemodynamic shifts.	ETT	sevoflurane	none	recommend_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	33	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA for hip fracture, and patient has stable CAD on beta-blocker without contraindications. Surgery is extensive (long cephalomedullary nail) in supine position.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	22	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA for hip fractures without strong contraindications; patient has stable CAD and hypertension well-managed on beta-blocker.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	32	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference and patient has stable CAD, HTN on beta-blocker, no strong contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	female	preference	preference_ga	6	recommend_placement	PENG	strongly_recommend_general	General because institutional preference for GA over neuraxial for hip fracture surgery, no strong patient factors favoring neuraxial, and PENG block provides post-op analgesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	preference	preference_ga	44	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, no strong contraindications, and patient has stable CAD without prior revascularization, making GA favorable over neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	33	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional policy favors GA for hip fracture surgery in absence of strong contraindications; patient has stable CAD and hypertension but no major contraindications to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	female	preference	preference_ga	7	recommend_placement	PENG	recommend_general	General because institutional preference for hip fracture surgery unless strong contraindications exist; patient has stable CAD and hypertension, no compelling contraindication to general anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	34	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference favors GA for hip fractures unless strong contraindications exist; patient has stable CAD and hypertension without strong neuraxial indications; supine positioning on fracture table may cause discomfort during neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
